-0.11,	 0.0202585337869
-0.105,	 0.038495809652
-0.1,	 0.0805604265047
-0.095,	 0.106680410211
-0.09,	 0.123935575488
-0.08499999999999999,	 0.137380753435
-0.08,	 0.148526238496
-0.075,	 0.158051741042
-0.07,	 0.16633290622
-0.065,	 0.173601975966
-0.06,	 0.180009195749
-0.055,	 0.185668035745
-0.05,	 0.190660916282
-0.045,	 0.195049641092
-0.039999999999999994,	 0.198881682537
-0.035,	 0.202194041136
-0.03,	 0.205015773591
-0.024999999999999994,	 0.207369713058
-0.020000000000000004,	 0.209273670191
-0.015,	 0.210741283756
-0.009999999999999995,	 0.211782623426
-0.0050000000000000044,	 0.212404608752
0.0,	 0.212611284483
0.0050000000000000044,	 0.212403976724
0.009999999999999995,	 0.211781343157
0.015,	 0.21073932148
0.020000000000000004,	 0.209270971807
0.02500000000000001,	 0.207366199695
0.030000000000000013,	 0.205011335176
0.03499999999999999,	 0.202188527489
0.039999999999999994,	 0.198874891346
0.045,	 0.195041301908
0.05,	 0.190650669436
0.05500000000000001,	 0.185655404896
0.06000000000000001,	 0.179993553093
0.06500000000000002,	 0.173582504492
0.06999999999999999,	 0.16630853211
0.075,	 0.158020734556
0.08,	 0.14848633251
0.085,	 0.137328690224
0.09000000000000001,	 0.123866221281
0.09500000000000001,	 0.10658330035
0.09999999999999999,	 0.0803808631026
0.105,	 0.0382901866449
0.11,	 0.0200829306646
0.09999999999999999, 0.08038086310260628
0.105, 0.03829018664494118
0.11, 0.02008293066458349
