-0.11,	 0.0238974353879
-0.105,	 0.0355505871132
-0.1,	 0.0628599839358
-0.095,	 0.0901693807584
-0.09,	 0.104475189206
-0.08499999999999999,	 0.118780997653
-0.08,	 0.12797209053
-0.075,	 0.137163183406
-0.07,	 0.144517391308
-0.065,	 0.151871599209
-0.06,	 0.157468291114
-0.055,	 0.163064983019
-0.05,	 0.167443691378
-0.045,	 0.171822399737
-0.039999999999999994,	 0.17514949094
-0.035,	 0.178476582144
-0.03,	 0.180885882173
-0.024999999999999994,	 0.183295182202
-0.020000000000000004,	 0.184863254049
-0.015,	 0.186431325897
-0.009999999999999995,	 0.18720467664
-0.0050000000000000044,	 0.187978027384
0.0,	 0.187978029701
0.0050000000000000044,	 0.187978032018
0.009999999999999995,	 0.187204686498
0.015,	 0.186431340978
0.020000000000000004,	 0.184863276099
0.02500000000000001,	 0.18329521122
0.030000000000000013,	 0.180885920983
0.03499999999999999,	 0.178476630745
0.039999999999999994,	 0.175149553108
0.045,	 0.171822475471
0.05,	 0.167443785198
0.05500000000000001,	 0.163065094925
0.06000000000000001,	 0.157468425889
0.06500000000000002,	 0.151871756852
0.06999999999999999,	 0.144517575474
0.075,	 0.137163394097
0.08,	 0.127972326246
0.085,	 0.118781258396
0.09000000000000001,	 0.104475418001
0.09500000000000001,	 0.0901695776055
0.09999999999999999,	 0.0628600602265
0.105,	 0.0355505428476
0.11,	 0.0238973647895
0.09999999999999999, 0.06286006022654811
0.105, 0.03555054284756976
0.11, 0.023897364789516762
