-0.11 3.36146443443e-05 
-0.105 0.000173792812554 
-0.1 0.000693570100907 
-0.095 0.00109118742926 
-0.09 0.00129751215537 
-0.08499999999999999 0.00144622056683 
-0.08 0.00156323445026 
-0.075 0.00165910042309 
-0.07 0.0017400252631 
-0.065 0.00180957023358 
-0.06 0.00187000303329 
-0.055 0.00192284196427 
-0.05 0.00196915284867 
-0.045 0.00200970873967 
-0.039999999999999994 0.00204508508019 
-0.035 0.00207571846332 
-0.03 0.00210194453708 
-0.024999999999999994 0.0021240231548 
-0.020000000000000004 0.00214215545584 
-0.015 0.00215649564476 
-0.009999999999999995 0.00216715916779 
-0.0050000000000000044 0.00217422834908 
0.0 0.00217775615646 
0.0050000000000000044 0.00217776851308 
0.009999999999999995 0.00217426539693 
0.015 0.00216722083941 
0.020000000000000004 0.00215658182302 
0.02500000000000001 0.00214226596654 
0.030000000000000013 0.00212415775529 
0.03499999999999999 0.00210210290016 
0.039999999999999994 0.00207590015503 
0.045 0.00204528953036 
0.05 0.00200993520416 
0.05500000000000001 0.00196940036468 
0.06000000000000001 0.00192310930588 
0.06500000000000002 0.00187028868971 
0.06999999999999999 0.00180987246523 
0.075 0.00174034237106 
0.08 0.00165943147846 
0.085 0.00156358111386 
0.09000000000000001 0.00144659018488 
0.09500000000000001 0.00129792505678 
0.09999999999999999 0.00109168414665 
0.105 0.00069431991399 
0.11 0.000174266667856 
